54	29	37	89	1	77	34	43	46	43	
92	26	58	92	43	10	79	49	93	15	
5	98	78	26	65	4	10	57	50	64	
16	6	93	52	94	49	84	83	48	31	
81	95	12	40	88	55	50	24	59	44	
93	19	97	72	44	19	75	10	32	81	
73	47	42	23	54	91	28	94	75	75	
26	14	71	38	53	16	48	58	40	8	
58	88	26	12	61	69	31	91	78	62	
29	9	64	26	31	19	18	58	14	49	
88	94	62	60	87	70	76	36	30	71	
97	87	60	24	98	76	48	84	68	82	
47	53	46	66	78	76	85	96	90	54	
2	79	5	63	95	91	88	72	82	19	
98	80	61	59	59	17	36	63	2	59	
46	5	13	91	70	91	24	12	44	69	
22	1	6	26	19	2	73	8	29	56	
27	28	92	43	42	52	59	77	16	61	
91	17	21	60	63	46	8	87	58	51	
13	35	51	18	16	69	73	88	76	3	
2	58	30	93	3	71	2	17	5	72	
77	52	88	53	13	53	1	20	95	14	
26	9	48	76	27	63	2	1	9	33	
58	10	47	43	4	5	16	5	21	74	
76	54	27	22	8	39	30	8	14	26	
75	39	34	24	16	16	43	71	71	51	
60	30	60	8	28	19	12	97	77	32	
73	11	85	55	32	49	50	61	12	63	
86	87	4	75	66	73	47	64	2	19	
16	61	4	31	68	31	49	35	30	82	
66	58	92	9	14	25	13	63	41	24	
28	82	66	85	14	34	59	60	97	60	
34	69	22	91	1	45	24	6	79	9	
87	3	22	36	65	35	60	77	54	56	
56	37	39	24	77	52	57	37	14	11	
53	3	35	30	94	36	31	73	95	11	
81	39	67	58	74	87	92	89	21	3	
2	77	93	40	2	71	91	14	64	60	
78	18	63	15	3	58	6	33	32	56	
98	68	94	66	27	25	11	74	69	31	
33	70	9	27	65	64	54	13	77	19	
29	13	36	91	27	38	6	32	27	91	
87	26	16	38	47	96	18	57	27	42	
88	59	67	52	42	33	18	95	45	50	
15	73	62	6	21	44	97	80	75	25	
28	19	6	43	12	53	94	83	65	23	
80	10	37	48	62	34	36	35	30	37	
84	98	11	4	5	86	47	58	23	78	
38	51	52	44	49	20	52	1	4	18	
23	84	28	15	87	45	49	25	79	34	
61	64	34	27	67	92	68	70	7	91	
49	45	97	2	88	3	21	95	3	79	
14	79	64	95	50	8	95	98	32	75	
33	48	95	22	75	63	16	44	88	76	
90	38	22	44	40	65	47	16	61	5	
94	31	84	15	27	89	23	24	88	10	
54	76	58	50	98	88	69	69	87	58	
46	35	96	24	78	91	88	80	62	51	
85	14	81	26	28	63	16	6	42	59	
70	96	36	83	47	89	72	71	15	16	
31	17	50	82	40	30	30	29	65	91	
35	51	6	17	76	88	36	47	93	77	
7	20	30	97	4	33	87	75	5	58	
47	35	74	96	72	15	81	3	97	48	
50	34	54	11	6	86	98	95	34	49	
30	95	68	59	93	28	91	37	4	96	
94	50	86	25	4	16	93	84	72	92	
87	23	81	43	88	42	30	87	39	19	
91	24	15	17	82	63	44	75	2	3	
28	51	9	69	76	12	84	70	51	58	
19	94	36	1	38	25	97	23	68	91	
41	60	16	12	32	97	74	75	29	31	
34	12	82	42	81	15	9	22	84	15	
35	5	10	71	59	47	95	57	25	20	
49	66	80	20	33	67	73	62	98	3	
93	33	69	32	30	51	46	38	28	31	
52	63	89	62	35	50	64	85	8	89	
7	13	12	42	32	44	10	6	7	9	
63	55	95	33	86	26	39	33	63	22	
64	71	84	54	88	74	59	53	61	23	
97	23	35	10	64	22	9	29	82	70	
38	46	26	34	34	14	16	28	46	78	
49	65	6	89	75	93	64	35	4	26	
57	56	48	47	66	67	25	30	96	8	
1	89	9	27	78	96	40	93	25	41	
29	29	62	34	19	92	83	83	82	42	
64	95	97	68	43	20	36	67	50	33	
30	50	77	38	32	57	35	27	51	15	
68	79	44	85	15	18	78	53	2	61	
94	66	57	92	89	56	14	26	78	19	
15	10	68	91	47	2	49	38	82	56	
52	7	36	51	91	6	69	26	58	26	
87	53	47	1	3	37	56	70	19	36	
88	33	1	13	79	3	14	84	40	52	
41	48	58	32	54	51	38	24	76	95	
6	20	6	52	21	62	45	32	33	63	
23	22	51	23	34	31	26	4	16	21	
55	12	68	14	44	24	20	81	3	52	
33	8	71	92	16	47	55	16	79	43	
78	3	64	30	80	54	16	7	57	86	
81	67	97	51	36	96	30	12	34	32	
63	23	94	35	16	65	38	27	80	18	
69	15	74	89	44	11	44	59	71	56	

setup
0	8	2	4	7	4	1	8	1	6	2	6	6	8	7	3	5	7	6	1	8	5	4	8	2	4	7	7	5	8	7	4	7	8	7	5	3	7	5	3	5	6	1	2	5	7	4	1	6	1	2	5	5	5	5	7	8	3	5	4	2	3	7	1	3	5	5	5	3	1	8	7	6	8	1	2	6	4	3	3	5	4	8	1	8	4	7	7	6	3	2	8	6	8	8	8	4	4	4	6	5	3	5	2	2	5	4	8	8	6	2	4	1	1	5	8	4	3	6	2	6	7	1	3	6	8	2	1	3	5	6	7	8	2	1	1	6	4	8	6	1	2	1	1	2	5	8	6	8	5	7	5	3	7	7	8	6	8	8	8	4	5	7	3	7	7	4	4	2	3	1	2	4	2	2	6	6	1	3	5	5	1	1	7	7	7	6	4	6	5	3	2	1	1	4	7	7	7	3	8	
2	0	1	3	6	4	2	8	2	6	2	6	6	8	7	3	4	7	6	2	7	4	3	7	1	4	7	7	5	7	7	3	7	8	7	4	2	6	4	3	5	5	2	1	5	7	3	2	5	2	2	4	4	4	4	6	8	2	5	3	2	2	7	2	2	5	5	5	3	2	8	7	6	8	2	2	5	3	3	3	5	4	8	2	7	3	7	6	5	3	1	8	5	8	8	8	4	4	4	6	4	2	4	2	2	5	3	8	8	6	1	3	2	2	4	8	4	2	6	1	5	6	2	2	6	8	1	2	2	5	6	6	7	2	2	2	6	3	8	6	2	1	2	2	2	4	7	5	8	5	6	4	2	6	7	7	6	7	8	8	3	4	7	2	6	6	4	3	1	2	2	2	3	1	1	5	6	2	2	5	5	2	2	6	6	7	5	3	6	5	3	2	2	2	4	6	6	7	2	8	
4	7	0	6	7	8	7	3	6	3	7	7	7	3	8	8	7	4	8	7	2	4	5	8	7	4	6	1	4	3	7	6	4	8	5	6	6	2	4	5	8	3	7	7	3	6	7	6	5	7	7	6	7	5	4	7	5	6	7	7	6	6	1	7	6	7	6	8	7	6	8	7	3	2	6	6	6	7	5	6	6	4	5	6	6	6	8	2	4	8	7	7	4	4	7	7	5	8	6	6	8	7	7	7	7	5	6	3	2	2	7	7	7	6	7	7	4	7	5	7	4	5	7	7	8	3	7	7	7	5	5	6	3	6	6	7	5	8	7	7	6	7	6	6	7	7	2	6	2	7	2	8	6	5	2	5	2	7	8	6	7	7	5	7	6	7	8	8	7	7	6	7	7	7	7	5	7	6	7	8	3	7	7	8	8	7	8	5	6	8	8	6	6	6	7	2	2	6	6	7	
2	8	8	0	7	4	7	8	3	6	5	3	5	8	5	6	7	6	5	7	7	8	5	2	6	8	8	8	6	7	5	6	8	3	8	7	5	8	6	6	6	8	3	2	8	4	7	6	5	5	6	4	8	5	5	3	5	7	6	5	5	3	8	2	4	8	8	1	6	3	2	4	7	8	6	6	6	5	8	4	6	6	8	5	3	4	3	7	5	3	8	3	8	7	8	7	8	7	3	7	1	7	2	7	8	8	6	6	7	7	5	7	8	7	4	4	5	2	5	4	5	6	3	2	5	6	7	4	3	5	7	4	6	8	5	6	8	4	8	8	4	4	4	4	2	6	8	4	7	7	8	3	5	8	8	6	7	4	2	6	6	4	8	4	6	7	1	8	7	8	5	2	2	5	2	5	8	6	2	5	8	6	8	4	4	3	8	7	8	1	1	3	7	5	8	8	8	5	6	4	
8	8	8	7	0	8	1	3	7	5	5	8	7	7	4	4	3	2	4	3	4	7	7	7	4	3	6	3	3	5	5	5	5	6	6	3	6	4	7	8	7	6	5	6	5	5	1	4	4	3	4	6	6	7	6	7	8	5	7	4	4	8	7	6	7	2	6	7	2	7	7	8	1	7	3	5	8	6	2	4	2	8	4	7	6	6	6	4	3	7	6	6	2	5	4	8	8	3	7	5	7	5	7	6	4	5	3	7	5	8	4	3	5	6	8	8	6	6	8	5	3	4	8	7	3	7	5	4	6	5	5	7	7	4	7	3	6	4	6	6	6	6	5	5	6	4	3	6	4	3	2	8	4	8	8	6	4	5	6	6	2	8	3	8	4	1	7	6	4	5	7	6	7	3	6	6	4	7	6	8	3	4	7	8	8	7	3	4	8	7	7	8	6	8	6	8	4	4	4	4	
5	8	8	5	7	0	7	7	6	7	4	7	8	4	5	6	5	7	4	6	5	4	8	7	5	7	2	6	5	4	3	5	5	3	3	5	6	4	4	4	1	6	4	5	8	3	7	4	6	8	4	4	6	8	7	5	8	8	8	6	5	5	2	6	5	7	7	6	6	4	1	5	7	5	5	7	7	7	7	5	6	7	8	8	2	4	6	4	8	4	7	5	6	3	7	4	5	6	2	3	2	8	1	4	6	7	8	5	6	3	6	6	7	7	5	2	2	7	3	3	5	7	8	7	5	1	5	7	3	5	4	8	8	7	4	5	8	6	3	3	4	7	4	8	5	8	7	3	6	8	7	3	4	3	7	7	8	3	2	2	6	4	8	2	8	7	3	4	6	6	3	7	6	5	8	4	4	4	2	8	5	6	2	6	8	4	7	5	3	7	7	8	5	6	5	5	5	5	7	4	
1	8	8	7	8	7	0	7	5	5	7	5	5	6	6	5	5	4	8	8	6	4	2	4	3	1	6	7	6	4	7	5	6	7	6	4	5	7	7	8	7	5	8	4	8	8	5	6	6	6	5	4	4	3	2	4	4	2	6	7	7	8	6	4	3	5	1	6	5	7	7	3	1	5	7	8	8	6	4	3	2	3	3	3	6	4	5	5	5	8	6	6	4	5	1	8	5	3	7	6	6	7	7	6	4	3	7	4	4	5	5	8	2	7	3	7	6	6	8	6	7	8	4	5	4	7	6	5	7	7	4	8	8	3	4	6	4	5	7	6	6	3	5	5	4	4	8	5	2	6	1	6	6	8	5	8	4	8	7	6	3	4	6	7	4	5	5	7	2	2	5	1	8	6	7	6	5	6	6	6	6	3	7	8	2	4	4	8	6	7	2	7	4	2	6	8	3	7	3	6	
7	5	5	4	6	6	2	0	4	4	6	4	5	6	5	4	5	4	7	7	5	4	1	4	3	2	6	7	6	4	7	5	6	7	6	4	5	6	6	7	7	5	7	4	7	8	4	5	5	6	4	3	3	3	1	4	4	1	6	6	7	7	6	3	3	4	2	6	4	7	7	3	2	4	6	8	8	5	4	3	2	3	3	3	5	4	5	4	4	7	5	6	3	5	2	7	5	3	7	6	5	6	6	5	4	2	6	3	3	5	5	8	1	7	2	7	6	6	7	6	6	7	3	5	3	7	6	5	7	7	4	8	8	3	4	5	3	4	6	5	6	2	5	5	4	3	7	4	2	6	2	6	6	8	5	8	3	8	6	6	2	4	5	7	3	4	5	6	1	2	5	2	7	5	7	6	5	5	6	6	5	3	6	8	1	3	4	8	5	6	1	7	3	2	5	8	2	6	2	5	
1	8	8	6	2	7	6	6	0	8	7	5	4	3	4	7	5	3	4	7	5	7	6	5	7	5	5	4	4	7	6	2	1	8	3	5	3	8	5	4	6	2	2	3	2	7	8	8	4	6	4	7	6	7	6	7	6	6	4	3	7	6	7	6	4	7	6	7	3	3	5	6	5	4	8	7	5	5	4	7	5	4	4	7	7	7	7	8	4	3	2	6	4	3	6	2	3	7	6	2	5	8	4	6	4	6	8	7	5	8	6	6	6	8	5	2	5	5	7	2	8	2	5	2	5	3	4	4	3	5	4	4	8	6	6	3	7	3	7	3	4	5	7	5	6	6	5	8	5	2	5	6	3	6	6	8	4	6	1	7	6	6	2	5	5	7	6	2	6	5	7	6	6	6	7	7	4	5	8	3	4	4	7	7	6	6	5	5	7	1	6	8	5	5	6	5	6	6	5	4	
6	8	8	3	7	7	1	7	4	0	8	4	4	3	2	7	4	4	1	5	4	8	3	4	4	5	5	1	3	6	8	4	4	7	5	2	3	7	5	4	3	4	3	2	4	8	6	7	2	6	1	4	3	6	7	6	7	8	4	2	4	4	5	6	4	5	6	5	3	2	2	6	6	3	8	6	3	5	2	8	6	1	6	8	4	7	7	8	4	2	4	5	2	5	8	4	5	5	8	3	5	6	1	4	6	8	5	8	2	5	3	6	7	7	7	3	3	4	8	3	5	4	7	4	2	4	5	4	5	6	5	6	6	5	7	3	4	3	8	2	2	6	4	5	5	7	5	6	2	4	6	7	4	4	3	7	4	5	4	6	6	3	3	4	4	4	7	4	6	3	6	4	3	5	5	8	3	7	8	4	4	3	5	4	7	4	4	2	5	4	5	7	7	5	3	7	6	7	6	3	
5	4	4	7	6	7	6	4	6	4	0	2	3	5	3	4	6	1	4	4	1	5	3	4	4	7	4	4	2	3	5	6	3	7	3	3	3	6	6	6	4	1	3	3	6	8	6	6	3	4	4	3	4	4	6	6	8	6	4	4	6	2	7	7	4	5	6	2	4	4	3	5	8	2	6	6	3	2	4	7	5	4	3	7	4	7	8	5	5	3	2	3	3	4	5	1	6	5	7	2	7	8	4	1	4	7	2	5	3	7	3	6	7	4	7	4	2	1	6	3	6	4	4	4	4	4	5	5	3	7	4	6	7	3	6	3	4	5	7	4	3	6	3	7	2	8	3	4	3	1	3	7	3	1	2	8	2	3	4	3	7	3	3	3	5	5	8	1	8	3	8	6	2	4	7	8	3	8	7	2	6	4	4	6	4	5	5	3	5	3	4	4	4	6	5	4	5	5	5	4	
1	8	8	4	6	8	7	1	4	5	7	0	6	7	7	5	7	7	7	4	7	5	7	4	7	1	6	4	7	8	4	3	6	6	5	6	8	7	7	2	7	7	7	6	6	4	5	7	6	8	6	5	8	4	3	5	5	2	8	4	3	7	7	2	8	3	3	7	8	4	5	3	3	6	2	7	6	6	5	3	8	4	7	5	4	2	6	3	6	5	7	8	8	7	3	7	8	5	2	7	6	8	5	7	4	7	7	5	7	1	5	7	4	5	7	7	6	7	6	7	5	7	5	7	4	6	8	6	7	4	8	7	1	5	4	7	8	3	2	5	8	8	8	2	7	5	8	6	7	7	8	2	7	7	6	8	7	6	6	5	3	7	8	6	7	5	2	7	6	7	6	7	7	4	1	3	7	6	7	6	4	8	6	4	7	4	3	6	7	5	4	4	7	5	7	7	7	3	7	4	
1	8	8	5	8	1	7	6	4	6	6	6	0	5	6	7	2	7	7	6	7	8	8	7	3	6	6	6	4	4	5	7	4	3	3	3	6	8	3	6	7	2	4	5	3	5	7	8	6	8	3	4	4	7	4	2	5	5	6	5	7	6	5	6	7	6	5	3	8	5	7	6	7	1	6	4	6	8	3	6	8	6	6	3	5	6	5	5	2	7	8	4	4	2	4	5	5	2	5	3	8	7	6	8	6	3	8	6	5	6	8	2	6	4	4	2	8	8	3	3	3	4	7	4	3	8	8	8	5	5	7	7	6	7	5	2	8	7	5	3	8	3	4	5	3	3	8	7	3	6	7	6	6	8	7	3	4	7	3	8	7	5	7	5	3	2	6	5	3	3	2	2	6	3	6	4	7	2	3	3	5	5	3	4	3	6	5	2	8	8	8	4	6	5	7	4	6	4	5	5	
8	3	3	7	6	5	8	2	3	6	5	4	8	0	7	7	7	6	4	8	3	4	8	2	8	5	7	8	6	8	4	2	6	7	7	6	3	6	8	6	5	7	6	5	8	4	7	2	4	1	7	7	8	8	8	8	8	4	5	4	5	3	6	4	3	4	7	7	5	8	8	5	4	8	7	6	6	1	6	7	2	3	6	6	6	8	7	8	8	5	6	8	6	8	8	8	5	7	7	8	7	6	8	4	7	7	5	4	4	7	7	7	8	8	5	7	6	4	8	6	6	7	2	6	8	3	4	1	8	4	6	3	3	6	5	8	2	5	8	7	3	7	5	6	7	7	5	3	7	4	2	5	6	6	2	6	8	8	7	5	6	8	6	6	7	8	5	7	6	7	8	8	6	7	8	8	6	8	7	8	5	5	7	6	7	8	4	7	5	3	3	5	7	8	4	5	5	8	4	5	
3	8	8	3	6	7	8	6	7	5	6	6	7	6	0	7	8	1	3	4	6	7	4	5	5	8	2	7	5	6	6	5	5	6	8	3	6	5	5	7	5	6	7	2	6	7	5	5	7	6	4	3	3	6	4	7	7	8	3	5	6	6	4	8	6	4	7	2	2	7	5	6	8	4	8	3	3	6	5	6	5	4	6	3	3	3	8	5	5	8	8	5	2	8	7	6	6	2	7	3	2	4	5	3	4	7	2	6	4	4	2	4	5	8	7	8	5	4	6	5	2	8	6	3	5	5	6	6	6	7	5	7	6	1	8	6	6	6	3	8	7	7	6	4	7	3	6	6	6	3	6	2	4	8	6	6	4	7	5	5	3	8	3	6	6	5	4	4	7	7	7	8	6	4	3	4	4	8	3	6	7	4	2	7	7	8	4	7	2	6	6	6	3	5	8	5	3	6	3	7	
4	7	7	8	6	8	3	6	5	7	5	5	7	3	8	0	3	8	8	7	6	7	6	6	7	8	7	7	5	6	3	5	6	4	3	6	4	5	6	2	8	3	2	8	6	5	4	7	6	4	5	8	7	5	7	7	6	1	7	8	8	8	8	8	4	7	8	7	8	2	4	8	3	5	7	6	8	7	5	8	5	6	4	7	6	8	8	7	5	7	1	8	7	5	3	4	3	8	4	6	8	6	8	7	7	2	7	8	8	7	7	5	8	3	7	7	8	7	6	5	7	4	7	8	4	5	6	6	6	2	5	6	3	8	2	5	3	3	7	8	5	4	3	8	8	8	5	8	4	8	3	7	5	8	3	6	8	6	4	5	7	8	7	3	5	5	5	7	4	8	5	6	5	7	7	7	5	7	8	6	7	8	7	5	6	5	5	2	8	5	5	5	8	7	5	4	7	8	8	5	
3	6	6	5	5	7	2	6	5	4	5	4	7	8	8	8	0	3	7	5	3	3	4	6	3	6	7	8	5	7	6	4	6	8	6	7	6	4	4	7	6	7	7	8	5	5	6	8	5	5	5	5	4	4	6	3	8	8	3	3	2	7	8	6	6	3	6	5	5	7	7	7	8	6	2	6	6	3	4	2	7	4	6	8	7	8	3	7	6	5	8	1	4	5	6	6	8	7	7	8	4	4	8	6	7	7	5	3	1	6	7	5	3	7	2	4	6	8	7	5	7	7	7	2	5	4	5	5	4	7	4	3	7	1	8	4	8	8	8	4	7	5	8	6	2	7	6	7	5	1	6	5	6	5	6	6	7	3	8	5	7	5	8	7	6	4	5	5	5	5	4	7	4	6	8	3	6	5	4	3	7	5	7	5	7	8	4	8	3	7	4	7	3	7	8	8	7	2	8	8	
6	5	5	3	6	4	4	7	7	6	3	3	4	7	1	7	8	0	5	6	6	6	6	3	8	5	3	8	8	8	5	6	4	2	3	3	4	5	6	7	6	8	2	6	7	8	3	3	4	5	8	8	7	6	3	6	3	8	6	6	8	8	5	3	7	6	5	6	8	7	2	8	1	8	8	7	3	7	5	8	2	5	8	7	2	7	8	5	4	6	3	8	7	6	3	5	7	4	8	2	8	8	3	6	6	6	8	7	8	7	3	5	6	4	7	8	6	5	4	5	2	2	3	7	6	8	6	5	6	6	8	8	7	8	7	6	3	3	4	7	5	8	3	4	8	6	8	5	4	8	6	6	5	7	4	6	7	8	7	4	8	6	1	3	3	7	7	7	8	4	8	8	8	6	6	8	8	5	8	6	3	5	5	5	8	7	8	4	7	5	6	8	7	4	2	8	3	8	4	5	
8	4	4	8	3	6	2	7	4	7	6	6	7	6	3	8	7	7	0	2	5	7	4	8	6	4	6	5	4	7	8	6	8	7	8	6	5	8	8	2	4	2	6	2	8	4	7	7	5	3	8	5	2	3	7	7	6	7	8	7	5	3	7	8	7	6	4	5	5	8	7	5	7	2	5	6	7	1	4	7	7	5	7	5	7	2	6	3	7	4	5	7	1	7	8	4	2	4	4	7	5	4	7	2	3	5	3	2	6	8	7	6	4	8	6	5	3	3	4	8	6	6	5	3	2	4	3	7	6	3	7	8	3	6	1	5	5	8	8	2	5	2	7	6	2	3	5	3	5	6	8	2	7	1	7	7	8	8	7	5	2	5	7	6	8	5	2	1	5	7	7	8	4	5	5	6	6	7	3	6	5	7	7	7	2	7	5	8	7	5	5	2	1	7	6	3	8	6	4	8	
4	8	8	6	2	7	2	7	7	3	8	7	8	6	7	8	6	5	4	0	2	6	4	8	7	2	7	6	6	7	6	8	5	5	5	4	5	7	7	3	1	4	4	3	5	3	4	4	2	3	8	6	3	2	7	5	3	6	8	4	6	3	4	7	4	5	3	5	6	7	5	4	4	4	3	7	6	4	1	8	4	7	6	6	7	3	6	3	6	3	4	6	4	7	6	4	3	4	4	7	7	6	4	4	2	5	2	4	4	5	8	5	5	6	6	4	3	3	6	7	6	8	2	2	4	3	5	6	6	4	4	5	2	4	4	7	6	7	7	4	6	3	7	7	4	3	3	5	6	8	8	3	6	4	4	4	8	5	6	4	3	6	8	5	8	5	3	4	6	4	6	7	5	6	3	5	5	8	4	7	3	5	6	6	4	5	7	5	7	5	3	4	4	6	8	2	8	5	4	6	
2	7	7	2	7	2	6	6	5	4	5	4	4	6	8	5	5	5	6	6	0	3	7	5	4	6	3	7	6	3	4	3	3	6	5	7	4	5	2	4	6	5	5	4	8	7	5	7	6	7	3	5	6	5	2	3	7	8	3	4	5	5	3	6	3	8	6	2	5	3	2	3	8	6	4	7	5	6	6	7	8	5	1	1	5	6	3	5	6	6	3	3	7	8	4	8	7	8	8	5	7	1	8	8	6	8	5	6	6	4	8	3	7	4	2	8	5	7	2	8	6	6	5	5	3	7	4	3	4	7	5	7	5	8	5	4	3	6	5	7	8	7	3	4	7	6	7	6	6	3	8	7	2	3	4	5	6	4	7	3	4	1	6	6	6	8	6	7	4	4	5	2	6	6	6	4	4	8	7	4	6	8	8	4	5	8	3	5	8	6	6	4	6	6	3	6	7	5	8	2	
2	8	8	8	2	7	6	2	4	7	8	8	5	4	4	5	6	5	8	8	7	0	6	8	5	4	5	4	8	7	5	5	8	6	6	7	5	4	7	7	4	8	6	5	6	2	6	3	7	7	6	6	6	3	6	6	2	6	5	4	3	7	8	4	6	8	4	6	3	7	6	5	5	2	4	7	3	6	8	4	7	4	7	7	5	4	5	6	6	7	6	7	4	2	6	5	6	3	3	4	6	7	8	6	5	8	6	6	3	4	5	6	2	5	7	6	6	5	7	8	8	5	8	7	8	8	6	7	6	7	8	7	7	6	8	7	6	4	5	4	7	7	6	6	3	7	8	2	2	7	8	3	6	6	7	4	2	4	8	6	8	7	4	7	8	6	2	5	7	8	3	7	7	5	3	8	6	7	8	4	7	3	7	8	4	5	6	4	3	5	5	7	5	6	5	5	8	6	5	7	
8	3	3	7	5	5	4	4	5	6	3	2	5	6	7	3	2	3	6	5	5	3	0	8	3	5	4	2	6	6	5	6	8	5	6	6	4	5	8	7	3	8	6	6	7	3	4	2	5	8	4	6	6	1	5	6	2	6	6	3	4	6	7	4	6	8	5	4	3	7	6	6	5	2	4	6	4	6	6	2	7	5	7	5	3	5	6	4	6	7	5	6	5	2	7	4	5	4	2	5	5	8	7	7	6	7	5	7	4	2	6	5	3	4	7	7	5	4	8	7	7	4	6	7	8	8	7	6	7	6	8	5	5	7	6	5	4	3	6	5	6	7	5	4	4	8	8	2	2	8	7	4	4	4	6	2	2	2	8	7	6	6	5	7	7	7	2	3	5	6	1	6	8	4	3	6	4	7	7	2	6	3	8	6	4	3	6	4	1	6	4	7	3	5	3	4	6	6	4	6	
8	2	2	5	5	5	5	3	4	7	2	1	6	4	6	8	6	4	3	2	2	2	6	0	4	3	4	6	5	1	6	3	3	7	2	8	6	8	5	4	7	7	5	8	2	4	4	5	3	4	7	3	1	6	7	2	6	1	6	6	3	6	5	3	4	8	2	4	5	6	2	8	4	6	6	5	5	1	6	6	3	8	3	5	7	6	7	7	8	3	6	4	4	6	5	3	2	3	6	6	7	3	3	7	3	7	7	2	5	6	4	5	4	7	6	2	6	3	7	7	4	4	8	4	4	3	2	7	8	6	7	4	2	3	3	2	4	6	3	8	8	2	4	7	7	4	3	6	6	5	6	4	7	8	7	6	5	5	4	4	2	4	5	4	7	4	5	7	8	1	6	6	7	8	4	1	4	7	3	6	8	5	6	5	8	6	4	5	6	5	6	5	7	7	4	5	7	5	4	5	
